Order_ID,Order_Date,Customer_ID,Customer_Name,Customer_Age,Customer_Gender,Region,City,Product_ID,Product_Name,Category,Brand,Quantity,Unit_Price,Unit_Cost,Discount_Percentage,Payment_Method,Customer_Segment,Order_Status,Salesperson
24666,2024-09-04,C24666,Christopher Kirby,59,Male,East,,P5487,Laptop,Accessories,Apple,1,65553,2895,0,XYZPay,Small Business,Cancelled,Priya
24667,2025-02-01,C24667,David Larsen,33,Male,North,Pune,P4522,Mouse,Electronics,Lenovo,5,41432,17535,0,Credit Card,Consumer,Returned,Kumar
24668,2026-05-30,C24668,Tracy Hernandez,37,Male,South,Delhi,P1914,Tablet,Electronics,Apple,4,43484,25281,20,Net Banking,Small Business,Pending,Arun
24669,2024-06-26,C24669,Brett Mills,33,Male,East,Hyderabad,P5049,Monitor,Electronics,Logitech,3,22708,12422,20,Debit Card,Corporate,Pending,Divya
24670,2025-02-18,C24670,Margaret Bullock,56,Male,South,Bangalore,P5808,Tablet,Electronics,Dell,8,46359,37033,0,Debit Card,Small Business,Delivered,Priya
24671,2024-07-24,C24671,Kathy Leach,59,Female,North,,P6761,Keyboard,Electronics,Lenovo,4,28634,12022,10,UPI,Consumer,Pending,Priya
24672,2025-01-18,C24672,Jennifer Hunt,55,Male,North,Pune,P9059,Keyboard,Accessories,HP,3,21121,19265,20,Debit Card,Consumer,Pending,Divya
24673,2025-11-09,C24673,Russell Cunningham,24,Female,South,Delhi,P2538,Monitor,Electronics,Samsung,3,50241,47599,5,Debit Card,Small Business,Delivered,Raj
24674,2025-10-31,C24674,Michael Brown,36,Female,West,Pune,P8742,Tablet,Electronics,Dell,7,72541,51411,0,Cash,Consumer,Pending,Divya
24675,2025-06-16,C24675,Collin Rivera,19,Male,West,Hyderabad,P7954,Monitor,Electronics,HP,2,2167,6749,0,Cash,Consumer,Delivered,Priya
24676,2024-10-06,C24676,Michael Hernandez,44,Female,South,Bangalore,P3986,Laptop,Accessories,,4,45992,31715,10,Credit Card,Consumer,Delivered,Priya
24677,2026-01-21,C24677,Jacob Potter,18,Female,North,Pune,P3091,Printer,Electronics,Lenovo,9,64189,6713,5,Credit Card,Small Business,Delivered,Kumar
24678,2024-11-10,C24678,Brandy Carter,58,Male,East,Chennai,P1958,Mobile,Accessories,Samsung,3,69901,51856,10,Net Banking,Small Business,Cancelled,Divya
24679,2025-08-25,C24679,Amber Durham,20,Female,West,Pune,P8911,Mouse,Electronics,Logitech,2,34545,21476,0,UPI,Corporate,Cancelled,Priya
24680,2024-11-14,C24680,Linda Deleon,34,Female,North,Hyderabad,P3929,Printer,Electronics,Logitech,9,79392,39520,0,UPI,Small Business,Returned,Kumar
24681,2025-02-05,C24681,Lauren Smith,42,Male,West,Pune,P3777,Laptop,Accessories,Dell,2,11511,58786,20,Cash,Small Business,Pending,Priya
24682,2024-12-02,C24682,Luis Sparks,51,Female,East,Delhi,P2186,Printer,Accessories,Apple,9,63833,31877,5,Cash,Corporate,Pending,Arun
24683,2026-03-25,C24683,Tracy Villegas,24,,South,Chennai,P7306,Mouse,Accessories,Dell,4,48203,42261,20,Credit Card,Consumer,Returned,Kumar
24684,2026-01-17,C24684,Miss Erica Avery,55,Female,West,Bangalore,P7266,Monitor,Accessories,Dell,1,71048,47387,5,UPI,Consumer,Delivered,Raj
24685,2025-09-29,C24685,Steven Burton,51,Male,South,Mumbai,P4337,Monitor,Electronics,,4,53687,5398,0,UPI,Consumer,Returned,Divya
24686,2024-10-18,C24686,Jeremiah Mayer,45,Male,South,Hyderabad,P7518,Laptop,Electronics,HP,7,20240,35111,10,Cash,Corporate,Delivered,Divya
24687,2024-08-11,C24687,Lindsay Green,55,Male,South,Hyderabad,P9221,Tablet,Accessories,Samsung,3,7939,1164,0,Cash,Corporate,Delivered,Priya
24688,2026-01-06,C24688,Daniel Wheeler,20,Male,North,Delhi,P9499,Monitor,Accessories,Lenovo,3,10265,39079,15,Credit Card,Consumer,Cancelled,Arun
24689,2025-07-08,C24689,Benjamin Hernandez,41,Female,East,Chennai,P2629,Keyboard,Accessories,Logitech,5,76143,2567,0,Credit Card,Corporate,Returned,Kumar
24690,2024-12-24,C24690,Christopher Calhoun,150,,South,Bangalore,P9001,Mouse,Electronics,Samsung,8,32441,8913,5,Cash,Consumer,Returned,Priya
24691,2025-04-13,C24691,Douglas Davis,58,Male,West,Bangalore,P1449,Tablet,Accessories,HP,2,41666,59326,20,Debit Card,Corporate,Returned,Divya
24692,2025-04-28,C24692,Ricardo Wade,19,Male,North,Pune,P9838,Monitor,Electronics,Apple,8,53949,14273,20,Credit Card,Consumer,Delivered,Raj
24693,2025-11-06,C24693,Randy Woods,47,Male,East,Chennai,P9963,Printer,Accessories,HP,8,6487,1496,15,Credit Card,Consumer,Cancelled,Arun
24694,2024-09-22,C24694,Susan Gordon,49,Male,East,Bangalore,P3029,Monitor,Accessories,Dell,9,1398,27531,0,Debit Card,Corporate,Cancelled,Arun
24695,,C24695,Michael Bradshaw,22,Female,East,Pune,P2847,Keyboard,Electronics,Apple,8,54220,58954,15,Net Banking,Consumer,Returned,Raj
24696,2025-08-30,C24696,Melinda Collier,32,Male,South,Mumbai,P4371,Monitor,Accessories,Samsung,5,33885,33428,20,Credit Card,Consumer,Delivered,Kumar
24697,2024-09-11,C24697,Larry Allen,-5,Female,South,Chennai,P4808,Mobile,Accessories,Apple,5,77899,45389,20,Credit Card,Small Business,Pending,Raj
24698,2026-01-18,C24698,Richard Parker,50,Male,West,Pune,P3473,,Accessories,HP,1,26886,50658,20,Debit Card,Corporate,Cancelled,Arun
24699,2024-07-29,C24699,Roger Moore DVM,43,Female,North,Mumbai,P3852,Monitor,Electronics,Logitech,2,49824,30476,10,UPI,Corporate,Delivered,Raj
24700,2025-03-24,C24700,Louis Clark,40,Female,East,Mumbai,P6360,Mouse,Electronics,Dell,7,37688,6199,5,Cash,Consumer,Delivered,Kumar
24701,2026-03-12,C24701,Andrew Clark,25,Male,North,Bangalore,P2350,Keyboard,Accessories,Samsung,6,30368,38809,0,Debit Card,Small Business,Delivered,Kumar
24702,2025-05-03,C24702,Larry Manning,53,Male,West,Bangalore,P8233,Mobile,Electronics,Samsung,7,54146,54948,10,Cash,Corporate,Pending,Raj
24703,2024-12-13,C24703,,46,Female,East,Mumbai,P2648,Mouse,Accessories,Lenovo,3,4436,22584,5,Credit Card,Consumer,Returned,Divya
24704,2024-12-10,C24704,Patricia Noble,52,Male,North,Pune,P2068,Laptop,Electronics,,9,59088,31321,0,Net Banking,Small Business,Cancelled,Arun
24705,2024-10-12,C24705,Katherine Chambers,49,Male,West,Mumbai,P2766,Mouse,Electronics,HP,1,63175,29151,10,Debit Card,Consumer,Delivered,Divya
24706,2025-06-02,C24706,Deborah Butler,46,Female,West,Delhi,P5688,Keyboard,Electronics,Lenovo,6,2655,38978,0,Net Banking,Small Business,Pending,Raj
24707,2025-11-06,C24707,Shane Perry,45,Male,West,Hyderabad,P5276,Mobile,Accessories,Dell,5,33603,17928,5,Net Banking,Corporate,Delivered,Raj
24708,2025-10-03,C24708,,52,Female,North,Hyderabad,P1161,Keyboard,Electronics,HP,9,34784,54743,15,Debit Card,Small Business,Pending,Arun
24709,2026-01-13,C24709,Manuel Anderson,20,,South,Delhi,P9914,Keyboard,Accessories,Dell,5,31781,22267,15,Credit Card,Corporate,Cancelled,Priya
24710,2024-10-14,C24710,Mark Anderson,58,Male,North,Bangalore,P4911,Keyboard,Electronics,Apple,8,39991,56638,20,Cash,Corporate,Delivered,Kumar
24711,2025-03-06,C24711,Claudia Madden,33,,North,Chennai,P2642,Tablet,Accessories,Dell,8,28051,10302,15,UPI,Small Business,Cancelled,Arun
24712,2025-05-27,C24712,Ashley Duncan,40,Female,West,Pune,P8277,Tablet,Electronics,HP,1,27109,55978,15,Cash,Corporate,Pending,Raj
24713,2025-05-07,C24713,Heather Cruz,42,Male,West,Mumbai,P6844,Mouse,Electronics,Dell,3,75184,36927,0,Debit Card,Consumer,Delivered,Kumar
24714,,C24714,Mr. Jonathan Mccormick,44,,West,Pune,P3087,Printer,Electronics,Logitech,4,22469,14158,15,UPI,Small Business,Delivered,Divya
24715,2025-06-29,C24715,Caitlyn Marshall,19,Male,East,HYDERABAD,P5756,Monitor,Accessories,Apple,2,36086,51782,0,Credit Card,Small Business,Returned,Arun
24716,2024-08-11,C24716,David Davis,19,Female,South,Pune,P2802,Printer,Electronics,Logitech,4,13049,43496,0,UPI,Corporate,Cancelled,Divya
24717,2025-02-23,C24717,Randy Woodward,50,Male,West,Pune,P3818,Monitor,Electronics,Logitech,7,71886,29814,5,Credit Card,Small Business,Cancelled,Arun
24718,2024-07-21,C24718,Denise Lawrence,150,Male,South,Pune,P1031,Mouse,Accessories,Lenovo,6,9421,10650,15,Debit Card,Corporate,Cancelled,Arun
24719,2024-07-30,C24719,Jocelyn Ramirez,42,Male,West,Delhi,P3798,Tablet,Electronics,Logitech,9,62217,47008,0,UPI,Small Business,Pending,Raj
24720,2025-09-30,C24720,Elizabeth White,50,Female,East,Mumbai,P7658,Keyboard,Electronics,Samsung,5,74053,42568,10,Debit Card,Corporate,Returned,Kumar
24721,2025-06-03,C24721,Shawna Miller,45,Male,East,Pune,P4636,Keyboard,Electronics,Samsung,9,3763333,50610,15,Cash,Consumer,Delivered,Arun
24722,2025-08-28,C24722,Andrew Burns,22,Male,North,Chennai,P8267,Mobile,Electronics,HP,1,79521,38883,15,Debit Card,Consumer,Delivered,Priya
24723,2024-07-27,C24723,Matthew Moreno,22,Female,North,Delhi,P9685,Tablet,Accessories,Logitech,7,20397,335,0,Cash,Small Business,Delivered,Arun
24724,2025-03-21,C24724,Kristina Calderon,22,Male,North,Delhi,P3333,Mobile,Accessories,Samsung,9,34140,36982,5,Net Banking,Small Business,Cancelled,Divya
24725,2025-01-31,C24725,Daniel Edwards,28,,North,Pune,P9539,Mobile,Accessories,Dell,6,63553,26339,5,UPI,Small Business,Returned,Priya
24726,2026-02-10,C24726,Joshua Nelson,56,Male,South,Chennai,P6498,Tablet,Accessories,Apple,2,54322,19496,20,Credit Card,Corporate,Delivered,Kumar
24727,2025-04-16,C24727,Brian Washington,57,Female,North,Hyderabad,P5859,Printer,Electronics,Samsung,5,58575,20223,0,UPI,Consumer,Pending,Divya
24728,2025-09-05,C24728,Francis Tyler,34,Female,West,Chennai,P8402,Laptop,Electronics,Apple,4,3615,39693,5,Cash,Corporate,Pending,Priya
24729,2024-08-12,C24729,Adam Andrews,58,Female,East,Delhi,P2532,  Mouse  ,Electronics,Samsung,5,12780,11959,0,Debit Card,Small Business,Cancelled,Arun
24730,2025-08-30,C24730,Deborah Mcdonald,38,Male,North,Bangalore,P2266,Mouse,Electronics,Apple,1,22345,27872,15,Debit Card,Small Business,Cancelled,Raj
24731,2025-08-19,C24731,Paul Velasquez,56,Male,East,Mumbai,P7524,Monitor,Accessories,Samsung,9,69103,22859,0,Net Banking,Corporate,Pending,Divya
24732,2026-04-02,C24732,Dr. Gregory Hernandez,27,Female,North,Pune,P6114,Keyboard,Accessories,Dell,7,48942,1396,15,Cash,Corporate,Returned,Kumar
24733,2026-01-08,C24733,Jorge Boyd,33,Female,West,Hyderabad,P1342,Printer,Accessories,Apple,7,55085,44526,20,Debit Card,Consumer,Pending,Kumar
24734,2024-10-18,C24734,Michael Perez,38,Female,West,Hyderabad,P6343,Monitor,Electronics,Dell,8,25075,57688,20,Credit Card,Corporate,Cancelled,Divya
24735,2025-10-18,C24735,Cynthia Fisher,30,Male,West,Bangalore,P9280,Keyboard,Accessories,Logitech,4,76696,2685,10,Cash,Consumer,Delivered,Priya
24736,2025-01-02,C24736,Jennifer Bryan,50,Female,West,Mumbai,P9746,Keyboard,Electronics,HP,6,41693,610,5,Cash,Consumer,Cancelled,Divya
24737,2026-03-23,C24737,Michael Johnson,22,Female,East,Pune,P8560,Mouse,Accessories,Logitech,7,15003,59927,10,Net Banking,Corporate,Returned,Divya
24738,2025-05-30,C24738,John Spencer,21,Male,East,Bangalore,P1482,Monitor,Electronics,Samsung,9,37467,58035,20,Debit Card,Consumer,Delivered,Divya
24739,2026-04-21,C24739,John Jackson,47,Female,South,Chennai,P4363,Printer,Electronics,Dell,6,75416,1527,5,Credit Card,Corporate,Pending,Arun
24740,2026-02-03,C24740,Lauren Jones,47,Male,East,Pune,P6199,Printer,Electronics,Apple,9,40626,59919,20,Debit Card,Small Business,Delivered,Priya
24741,2026-02-20,C24741,Matthew Jensen,21,Male,East,Pune,P8630,  Printer  ,Accessories,Lenovo,9,39565,2456,20,Net Banking,Small Business,Cancelled,Raj
24742,2025-05-25,C24742,Andrew Jenkins,48,Male,East,Pune,P8835,Monitor,Electronics,Apple,5,57394,54628,5,Debit Card,Small Business,Delivered,Kumar
24743,2024-08-10,C24743,Elizabeth Mccoy,43,Female,South,Hyderabad,P7881,Tablet,Electronics,Apple,4,28795,9162,5,Debit Card,Consumer,Pending,Priya
24744,2026-04-10,C24744,Katie Williams,40,Female,North,Bangalore,P3103,Mouse,Accessories,Logitech,9,38615,15402,5,Debit Card,Small Business,Delivered,Kumar
24745,2024-09-26,C24745,Ariel Reid,31,Female,North,Pune,P3156,Monitor,Electronics,Dell,9,48736,1833,5,Credit Card,Corporate,Returned,Divya
24746,2025-02-04,C24746,Eric Donaldson,59,Female,South,Mumbai,P9041,Laptop,Accessories,Samsung,4,63372,816,10,Net Banking,Small Business,Pending,Divya
24747,2026-02-10,C24747,Caleb Saunders,43,Female,North,DELHI,P1214,Printer,Accessories,Lenovo,2,45526,1848,5,Cash,Small Business,Pending,Divya
24748,2025-03-20,C24748,Cole Yates,50,Male,East,Chennai,P5426,Mobile,Electronics,Logitech,9,35321,51057,15,Debit Card,Corporate,Returned,Arun
24749,2025-10-06,C24749,Joshua Thompson,25,Male,East,Pune,P4444,Keyboard,Electronics,Lenovo,8,28716,10309,10,Cash,Consumer,Cancelled,Priya
24750,2026-03-23,C24750,Kelly Aguilar,24,Female,East,Chennai,P5385,Mouse,Electronics,Lenovo,9,16674,30023,20,UPI,Corporate,Pending,Raj
24751,2025-11-07,C24751,James Jones,30,Female,South,Hyderabad,P3537,Printer,Electronics,HP,5,25850,45090,15,Net Banking,Small Business,Pending,Kumar
24752,2025-11-30,C24752,Bobby Kirk,31,Female,West,Chennai,P8410,Mobile,Electronics,Lenovo,2,48844,26613,0,Cash,Corporate,Delivered,Kumar
24753,2025-05-20,C24753,Mario Castaneda,42,Male,North,Pune,P8701,Monitor,Electronics,,8,78949,9078,20,Net Banking,Corporate,Returned,Raj
24754,2025-10-14,C24754,Kristina Allen,26,Female,West,Bangalore,P3408,Monitor,Electronics,Lenovo,3,59639,25012,15,Net Banking,Small Business,Cancelled,Arun
24755,2024-09-09,C24755,Shawn Oneill,47,Male,South,Chennai,P8898,Monitor,Electronics,Apple,5,15517,27936,20,Credit Card,Small Business,Cancelled,Arun
24756,2025-08-16,C24756,Nicholas Torres,24,Female,East,Hyderabad,P9595,Tablet,Accessories,Lenovo,7,18798,35076,5,Debit Card,Small Business,Pending,Arun
24757,2025-07-14,C24757,Elizabeth Peters,53,Male,West,Delhi,P4501,Mouse,Electronics,Dell,3,62295,22141,20,Net Banking,Consumer,Delivered,Priya
24758,2026-04-14,C24758,Crystal Rocha,55,Male,North,Pune,P2379,  Monitor  ,Accessories,Apple,8,64726,10398,5,UPI,Small Business,Delivered,Kumar
24759,2025-05-15,C24759,Jason Hernandez,59,Female,East,Pune,P4486,Mobile,Accessories,Lenovo,4,70391,37667,20,Cash,Small Business,Pending,Raj
24760,2024-09-25,C24760,Logan Peterson,25,Female,East,Chennai,P3272,Laptop,Accessories,Apple,3,39425,49950,5,Credit Card,Corporate,Returned,Raj
24761,2025-11-21,C24761,Tina Martin,26,Male,North,,P9062,  Laptop  ,Accessories,,1,9673,48210,5,Debit Card,Small Business,Cancelled,Kumar
24762,2026-06-11,C24762,Samantha Burns,35,Male,South,Hyderabad,P1996,Tablet,Electronics,HP,3,37124,4152,0,Net Banking,Corporate,Delivered,Divya
24763,2024-08-23,C24763,Karen Carter,19,Male,West,Bangalore,P6427,Keyboard,Electronics,Samsung,8,60746,50121,5,Net Banking,Small Business,Pending,Kumar
24764,2026-05-25,C24764,Connie Smith,48,Male,East,Bangalore,P7303,Mobile,Accessories,Lenovo,2,30974,11466,5,UPI,Consumer,Pending,Kumar
24765,2026-02-10,C24765,Jennifer Burnett,48,Female,West,Delhi,P1877,Printer,Electronics,Logitech,4,58585,43619,10,Debit Card,Consumer,Pending,Arun
24766,2024-11-12,C24766,Teresa Snyder,53,,East,Hyderabad,P4903,,Accessories,HP,3,43680,30209,15,Net Banking,Consumer,Cancelled,Raj
24767,2026-04-02,C24767,,55,Female,South,Chennai,P7674,Tablet,Accessories,,6,68025,13130,5,Credit Card,Small Business,Returned,Arun
24768,2025-07-20,C24768,Sierra Moses,59,Female,North,Delhi,P4697,Printer,Electronics,Samsung,4,10717,12551,15,Net Banking,Small Business,Returned,Raj
24769,2025-11-13,C24769,Jenna Roberts,28,Male,South,Bangalore,P5736,Laptop,Electronics,Logitech,7,64120,3536,5,UPI,Consumer,Cancelled,Raj
24770,2024-11-22,C24770,Michael Black MD,34,Female,North,Mumbai,P9642,Monitor,Accessories,Logitech,6,11221,1075,0,Debit Card,Consumer,Delivered,Raj
24771,2026-05-15,C24771,Herbert Collins,20,Female,East,Chennai,P3595,Keyboard,Accessories,Dell,5,11239,59437,10,Net Banking,Small Business,Pending,Divya
24772,2024-12-08,C24772,Danielle Riggs,39,Male,West,Pune,P1037,Mouse,Accessories,HP,7,8738,55042,0,Cash,Small Business,Cancelled,Priya
24773,,C24773,Garrett Orr,29,Female,East,Delhi,P8880,Printer,Accessories,Samsung,2,6592,4952,10,Net Banking,Corporate,Pending,Raj
24774,2025-03-17,C24774,Kathleen Mills,47,Female,West,mumbai,P1477,Mouse,Electronics,Apple,6,61488,499,20,Credit Card,Corporate,Returned,Priya
24775,2025-09-19,C24775,Candice Williams,23,Female,West,Bangalore,P8652,Laptop,Electronics,Logitech,6,52019,41813,10,Net Banking,Small Business,Pending,Raj
24776,2024-10-29,C24776,Jennifer Nielsen,34,Female,East,Hyderabad,P7391,Laptop,Electronics,Logitech,5,40386,52032,15,Cash,Corporate,Pending,Raj
24777,2025-08-19,C24777,Evelyn Gonzales,32,Male,South,Hyderabad,P8908,Tablet,Electronics,Dell,8,9058,20597,20,Credit Card,Small Business,Returned,Divya
24778,2024-11-20,C24778,Tamara Delgado,48,Male,West,Hyderabad,P4511,Mouse,Electronics,Lenovo,5,71159,54916,5,Credit Card,Consumer,Delivered,Priya
24779,2025-12-17,C24779,David Chang,48,Male,North,Chennai,P2586,Mobile,Electronics,Samsung,1,49094,44931,15,Net Banking,Consumer,Delivered,Divya
24780,2024-10-30,C24780,Jeffrey Anderson,35,Female,West,Delhi,P9598,Keyboard,Electronics,HP,8,12134,37169,0,Net Banking,Small Business,Cancelled,Priya
24781,2024-06-28,C24781,Paula Cruz,25,Male,East,delhi,P8429,Printer,Accessories,Lenovo,5,18700,37827,10,Debit Card,Corporate,Cancelled,Raj
24782,2026-05-20,C24782,James Maddox,21,Male,South,Delhi,P9833,Mobile,Accessories,Apple,4,79447,27333,20,Credit Card,Consumer,Pending,Divya
24783,2025-03-05,C24783,Holly Norris,50,Male,East,Hyderabad,P4737,Laptop,Accessories,Samsung,2,34279,49340,15,Cash,Small Business,Returned,Divya
24784,2026-05-27,C24784,Shannon Ray,26,Female,East,Delhi,P6536,Mobile,Accessories,Apple,1,40020,15770,10,Cash,Small Business,Delivered,Arun
24785,2024-07-29,C24785,David Mason,20,Male,South,Hyderabad,P4665,Laptop,Electronics,,2,55859,46145,5,UPI,Consumer,Pending,Raj
24786,2024-09-05,C24786,John Dunn,-5,Female,West,Delhi,P1177,Monitor,Accessories,Dell,3,34833,45484,15,Cash,Small Business,Cancelled,Priya
24787,2024-11-06,C24787,Beth Chen,39,Male,West,Delhi,P9111,Tablet,Electronics,Lenovo,8,47292,1748,0,Credit Card,Corporate,Cancelled,Priya
24788,2026-03-07,C24788,Justin Alvarez,31,Female,West,Delhi,P1641,Keyboard,Accessories,Logitech,9,67835,27272,5,Net Banking,Corporate,Returned,Divya
24789,2025-02-24,C24789,Brian Fitzgerald,56,Male,South,Bangalore,P7371,Mouse,Accessories,Logitech,9,78407,25924,15,Debit Card,Consumer,Cancelled,Arun
24790,2024-12-22,C24790,Philip Garcia,25,Male,East,Hyderabad,P3411,Monitor,Accessories,Apple,5,21375,59233,5,Cash,Corporate,Cancelled,Raj
24791,2024-07-15,C24791,Erica Mitchell,29,Male,East,Bangalore,P2219,Tablet,Accessories,Lenovo,5,12916,41654,15,Credit Card,Small Business,Cancelled,Arun
24792,2026-05-17,C24792,Michelle Williams,29,Male,South,Bangalore,P5102,Printer,Accessories,HP,4,17079,46690,5,Credit Card,Consumer,Delivered,Raj
24793,2024-07-20,C24793,Judith Jones,54,Female,North,Chennai,P5759,Laptop,Electronics,Lenovo,1,53344,19568,20,Debit Card,Corporate,Returned,Divya
24794,2025-02-07,C24794,Emily Aguilar,27,Female,East,Mumbai,P5035,Mouse,Electronics,Samsung,1,78542,15059,10,UPI,Consumer,Returned,Priya
24795,2026-02-26,C24795,Bethany Velasquez,31,Male,West,Chennai,P2596,Monitor,Electronics,Samsung,7,70189,14281,15,Net Banking,Corporate,Pending,Raj
24796,2025-04-02,C24796,Julie Hampton,23,Female,West,Delhi,P2383,Printer,Accessories,Dell,1,51916,41359,20,Credit Card,Small Business,Cancelled,Priya
24797,2026-05-12,C24797,Jacqueline Welch,35,Female,West,Mumbai,P1834,Monitor,Electronics,Apple,3,43287,32963,0,UPI,Consumer,Cancelled,Kumar
24798,2025-07-27,C24798,Tanya Johnson,26,,West,Bangalore,P8062,Keyboard,Electronics,Lenovo,4,1710,14482,5,UPI,Consumer,Delivered,Priya
24799,2026-03-20,C24799,Savannah Stuart,45,Female,South,Pune,P2494,Laptop,Electronics,Samsung,4,55570,53631,20,Debit Card,Small Business,Delivered,Raj
24800,2026-05-24,C24800,Patricia Dawson,47,Male,West,Pune,P5689,Laptop,Electronics,HP,3,63272,38380,20,UPI,Small Business,Delivered,Priya
24801,2025-09-14,C24801,Kenneth Horn,23,Female,South,Chennai,P1725,Mouse,Accessories,HP,1,41954,23618,15,Cash,Small Business,Cancelled,Raj
24802,2025-03-01,C24802,Andrea Joseph,35,Male,North,Delhi,P5630,Keyboard,Accessories,Dell,4,21128,5819,10,Net Banking,Consumer,Delivered,Arun
24803,2024-08-17,C24803,Todd Guzman,48,Male,North,Hyderabad,P5875,Keyboard,Accessories,HP,2,37839,28037,10,Cash,Corporate,Cancelled,Divya
24804,2024-11-25,C24804,Randy Walsh,41,Male,North,Pune,P3584,Mouse,Accessories,,7,52102,12818,0,Net Banking,Corporate,Returned,Divya
24805,2025-06-07,C24805,,43,Female,West,Mumbai,P1130,Keyboard,Accessories,Logitech,3,19869,48353,5,Credit Card,Small Business,Cancelled,Kumar
24806,2024-11-12,C24806,Jennifer Chavez,29,Male,East,Hyderabad,P8007,Monitor,Electronics,Logitech,9,4607,20865,0,Cash,Corporate,Cancelled,Kumar
24807,2026-06-04,C24807,Alexander Perry,47,Male,East,Mumbai,P4039,Mobile,Accessories,Logitech,3,29999,50956,15,Debit Card,Consumer,Returned,Priya
24808,2025-08-14,C24808,William Richardson,31,Female,North,Hyderabad,P8152,Monitor,Electronics,Dell,1,60625,25186,15,Net Banking,Corporate,Cancelled,Divya
24809,2025-05-15,C24809,Spencer Singh,33,Female,North,Mumbai,P9413,Mobile,Accessories,Lenovo,6,7624,40367,0,Credit Card,Corporate,Pending,Raj
24810,2026-01-24,C24810,Kimberly Bonilla MD,37,Male,South,Pune,P5076,Mouse,Accessories,Logitech,4,53349,1730,10,Net Banking,Small Business,Delivered,Arun
24811,2026-05-11,C24811,Brian Saunders,21,Female,South,Delhi,P2583,Keyboard,Accessories,HP,3,54738,48353,15,Net Banking,Consumer,Cancelled,Raj
24812,2026-02-08,C24812,Michelle Burnett,56,Female,West,Mumbai,P2425,Mouse,Accessories,Samsung,3,21137,44979,15,Credit Card,Corporate,Delivered,Raj
24813,2025-03-26,C24813,Michael Johnson,150,Female,South,Bangalore,P9809,Laptop,Electronics,Lenovo,9,7157,28939,0,UPI,Consumer,Pending,Arun
