Order_ID,Order_Date,Customer_ID,Customer_Name,Customer_Age,Customer_Gender,Region,City,Product_ID,Product_Name,Category,Brand,Quantity,Unit_Price,Unit_Cost,Discount_Percentage,Payment_Method,Customer_Segment,Order_Status,Salesperson,Revenue,Profit,Profit_Margin,Order_Year,Order_Month,Month_Name,Quater,Day_Name,Average_Order_Value
19164,2024-10-09,C19164,Unknown Customer,58,Male,South,Mumbai,P5791,Mouse,Electronics,Dell,7,8766,45919,10,Cash,Consumer,Delivered,Divya,61362,15443,0.25,2024.0,10.0,October,4.0,Wednesday,8766.0
19165,2024-11-05,C19165,Unknown Customer,32,Female,South,Hyderabad,P5697,Mobile,Accessories,Dell,9,61353,39437,0,UPI,Small Business,Returned,Divya,552177,512740,0.93,2024.0,11.0,November,4.0,Tuesday,61353.0
19166,2024-06-27,C19166,Aaron Nguyen,41,Female,East,Chennai,P2147,Laptop,Electronics,Logitech,4,34828,17200,0,Debit Card,Corporate,Cancelled,Divya,139312,122112,0.88,2024.0,6.0,June,2.0,Thursday,34828.0
19167,2026-03-16,C19167,Karen Hall,18,Female,North,Bangalore,P4682,Mobile,Electronics,Apple,7,7332,17437,10,UPI,Small Business,Pending,Kumar,51324,33887,0.66,2026.0,3.0,March,1.0,Monday,7332.0
19168,2025-09-22,C19168,Stephanie Hodge,47,Female,West,Mumbai,P4075,  Keyboard  ,Electronics,Logitech,1,3464,40577,20,Net Banking,Consumer,Pending,Divya,3464,-37113,-10.71,2025.0,9.0,September,3.0,Monday,3464.0
19169,2024-11-06,C19169,Mitchell Knight,22,Male,East,Delhi,P2127,Tablet,Electronics,HP,2,21789,36064,0,Credit Card,Consumer,Cancelled,Kumar,43578,7514,0.17,2024.0,11.0,November,4.0,Wednesday,21789.0
19170,2024-08-09,C19170,Clayton Davis,22,Unknown Gender,North,Delhi,P8180,Keyboard,Accessories,Logitech,2,40685,11489,10,Debit Card,Consumer,Pending,Kumar,81370,69881,0.86,2024.0,8.0,August,3.0,Friday,40685.0
19171,2026-04-22,C19171,Jeffrey Peterson,47,Male,East,Mumbai,P9326,Keyboard,Electronics,HP,9,38533,10022,5,Debit Card,Consumer,Cancelled,Arun,346797,336775,0.97,2026.0,4.0,April,2.0,Wednesday,38533.0
19172,2025-02-19,C19172,Natalie Stewart,19,Female,East,Delhi,P6396,Monitor,Electronics,HP,1,28480,48003,5,Credit Card,Small Business,Cancelled,Kumar,28480,-19523,-0.69,2025.0,2.0,February,1.0,Wednesday,28480.0
19173,2025-06-12,C19173,Alexandria Gutierrez,58,Female,East,Hyderabad,P3655,Mobile,Electronics,HP,8,19251,54402,20,UPI,Small Business,Delivered,Kumar,154008,99606,0.65,2025.0,6.0,June,2.0,Thursday,19251.0
19174,2026-03-28,C19174,John Wright,36,Female,South,Hyderabad,P7143,Laptop,Electronics,Lenovo,3,25656,45862,10,Cash,Small Business,Cancelled,Kumar,76968,31106,0.4,2026.0,3.0,March,1.0,Saturday,25656.0
19175,2024-07-02,C19175,Gloria Coleman,57,Male,North,Pune,P4667,Unknown Product,Electronics,HP,9,54290,37549,20,Net Banking,Corporate,Returned,Priya,488610,451061,0.92,2024.0,7.0,July,3.0,Tuesday,54290.0
19176,2026-05-11,C19176,Leonard Williams,31,Male,South,Chennai,P2434,Printer,Accessories,HP,4,79286,28272,0,UPI,Corporate,Returned,Arun,317144,288872,0.91,2026.0,5.0,May,2.0,Monday,79286.0
19177,2024-07-05,C19177,Lisa Green,51,Male,East,Mumbai,P8269,Mouse,Accessories,Unknown Brand,6,47553,23610,10,Net Banking,Consumer,Delivered,Kumar,285318,261708,0.92,2024.0,7.0,July,3.0,Friday,47553.0
19178,2025-12-09,C19178,Brandi Martinez,38,Male,West,Pune,P6596,Keyboard,Accessories,Dell,8,71493,51071,15,UPI,Consumer,Returned,Kumar,571944,520873,0.91,2025.0,12.0,December,4.0,Tuesday,71493.0
19179,2025-10-28,C19179,Sandra Bradford,57,Female,West,Chennai,P9539,Mobile,Accessories,Dell,3,62299,13946,15,Credit Card,Small Business,Delivered,Arun,186897,172951,0.93,2025.0,10.0,October,4.0,Tuesday,62299.0
19180,2026-02-01,C19180,Linda Solis,40,Female,East,Pune,P3304,Keyboard,Electronics,Apple,9,6548,36894,0,Credit Card,Consumer,Returned,Arun,58932,22038,0.37,2026.0,2.0,February,1.0,Sunday,6548.0
19181,2025-04-30,C19181,Robert Robinson,48,Female,South,Mumbai,P3845,Laptop,Accessories,Lenovo,9,12208,52398,5,Debit Card,Small Business,Delivered,Arun,109872,57474,0.52,2025.0,4.0,April,2.0,Wednesday,12208.0
19182,2025-12-01,C19182,Ryan Williams,57,Female,East,Pune,P3094,Monitor,Electronics,Lenovo,3,60600,42869,0,Net Banking,Consumer,Cancelled,Kumar,181800,138931,0.76,2025.0,12.0,December,4.0,Monday,60600.0
19183,2024-07-31,C19183,Sara Buckley,49,Female,North,Bangalore,P5973,  Laptop  ,Accessories,Dell,1,79744,43282,20,Net Banking,Consumer,Delivered,Raj,79744,36462,0.46,2024.0,7.0,July,3.0,Wednesday,79744.0
19184,2026-06-19,C19184,Roy Galvan,26,Male,West,Delhi,P6922,Keyboard,Electronics,Dell,9,18854,44271,0,UPI,Small Business,Delivered,Kumar,169686,125415,0.74,2026.0,6.0,June,2.0,Friday,18854.0
19185,2024-08-24,C19185,Benjamin Jordan,55,Female,East,Delhi,P9716,Monitor,Electronics,Apple,6,1637,43881,0,UPI,Small Business,Delivered,Raj,9822,-34059,-3.47,2024.0,8.0,August,3.0,Saturday,1637.0
19186,2025-08-22,C19186,Mark Jones,30,Male,West,Hyderabad,P7968,Keyboard,Accessories,Unknown Brand,4,77807,38500,20,Debit Card,Consumer,Delivered,Raj,311228,272728,0.88,2025.0,8.0,August,3.0,Friday,77807.0
19187,2025-07-15,C19187,Christopher Mosley,26,Female,East,Hyderabad,P7744,Keyboard,Accessories,HP,4,2380,36736,10,Cash,Consumer,Delivered,Kumar,9520,-27216,-2.86,2025.0,7.0,July,3.0,Tuesday,2380.0
19188,2025-01-18,C19188,George Collins,51,Male,West,Bangalore,P4865,Mouse,Accessories,Apple,2,14603,36037,20,Net Banking,Consumer,Cancelled,Arun,29206,-6831,-0.23,2025.0,1.0,January,1.0,Saturday,14603.0
19189,2024-09-06,C19189,Jason Winters,59,Female,West,Hyderabad,P8114,  Tablet  ,Accessories,Samsung,1,50628,4603,20,Cash,Small Business,Pending,Raj,50628,46025,0.91,2024.0,9.0,September,3.0,Friday,50628.0
19190,2025-02-12,C19190,Holly Morris,48,Female,West,Hyderabad,P7934,Keyboard,Accessories,HP,7,39109,26260,15,Credit Card,Small Business,Pending,Kumar,273763,247503,0.9,2025.0,2.0,February,1.0,Wednesday,39109.0
19191,2026-06-01,C19191,Carl Holden,38,Male,North,Pune,P3107,Monitor,Accessories,Logitech,4,19634,49456,20,Cash,Consumer,Returned,Raj,78536,29080,0.37,2026.0,6.0,June,2.0,Monday,19634.0
19192,2025-05-15,C19192,George Lewis,50,Female,East,Mumbai,P2127,Tablet,Electronics,HP,1,12968,32740,5,Debit Card,Corporate,Delivered,Arun,12968,-19772,-1.52,2025.0,5.0,May,2.0,Thursday,12968.0
19193,2024-07-26,C19193,Matthew Taylor,46,Male,West,Hyderabad,P6922,Keyboard,Electronics,Samsung,2,4462441,8741,10,Cash,Small Business,Returned,Raj,8924882,8916141,1.0,2024.0,7.0,July,3.0,Friday,4462441.0
19194,2025-02-12,C19194,April Turner,43,Male,West,Chennai,P4347,Mouse,Accessories,Apple,2,55210,18251,5,Net Banking,Small Business,Delivered,Kumar,110420,92169,0.83,2025.0,2.0,February,1.0,Wednesday,55210.0
19195,2025-03-13,C19195,Amanda Campbell,21,Male,North,Chennai,P6649,Keyboard,Accessories,Logitech,4,76825,40059,10,Debit Card,Corporate,Delivered,Divya,307300,267241,0.87,2025.0,3.0,March,1.0,Thursday,76825.0
19196,2025-04-08,C19196,Jennifer Bryant,18,Male,North,Pune,P3019,Tablet,Electronics,Dell,4,20412,30839,0,Net Banking,Corporate,Returned,Raj,81648,50809,0.62,2025.0,4.0,April,2.0,Tuesday,20412.0
19197,,C19197,Edward Lam,35,Female,East,Mumbai,P5786,Monitor,Accessories,Apple,3,57620,20885,15,Net Banking,Corporate,Pending,Kumar,172860,151975,0.88,,,,,,57620.0
19198,2026-06-04,C19198,Mark Krueger,50,Female,South,Unknown City,P7811,Printer,Accessories,Logitech,6,76824,3392,15,Credit Card,Consumer,Delivered,Arun,460944,457552,0.99,2026.0,6.0,June,2.0,Thursday,76824.0
19199,2025-05-15,C19199,Valerie Brown,59,Female,West,Chennai,P3352,Monitor,Electronics,Dell,1,26451,55951,10,Net Banking,Consumer,Pending,Divya,26451,-29500,-1.12,2025.0,5.0,May,2.0,Thursday,26451.0
19200,2025-04-29,C19200,Joel Martin,59,Female,East,Bangalore,P7739,Mobile,Electronics,Unknown Brand,7,54484,5308,5,Cash,Small Business,Pending,Divya,381388,376080,0.99,2025.0,4.0,April,2.0,Tuesday,54484.0
19201,2025-10-28,C19201,Michelle Carpenter,28,Female,South,Chennai,P7777,Mouse,Accessories,Lenovo,8,21652,54211,15,Credit Card,Consumer,Delivered,Priya,173216,119005,0.69,2025.0,10.0,October,4.0,Tuesday,21652.0
19202,2026-01-09,C19202,Stacy Gibson,26,Female,North,Chennai,P3865,Mobile,Electronics,Dell,5,74091,33129,5,UPI,Consumer,Cancelled,Raj,370455,337326,0.91,2026.0,1.0,January,1.0,Friday,74091.0
19203,2026-01-03,C19203,Scott Bentley,51,Male,South,Chennai,P7269,Laptop,Accessories,Dell,1,54704,23528,20,Net Banking,Consumer,Returned,Kumar,54704,31176,0.57,2026.0,1.0,January,1.0,Saturday,54704.0
19204,2026-02-13,C19204,Spencer Ryan,52,Male,North,Delhi,P7358,Keyboard,Accessories,Lenovo,4,57176,57504,20,Credit Card,Small Business,Returned,Priya,228704,171200,0.75,2026.0,2.0,February,1.0,Friday,57176.0
19205,2026-05-06,C19205,Tracy Romero,50,Male,South,Mumbai,P1455,Mobile,Electronics,Apple,9,45903,15394,0,Credit Card,Consumer,Returned,Divya,413127,397733,0.96,2026.0,5.0,May,2.0,Wednesday,45903.0
19206,2026-06-06,C19206,Lauren Hughes,32,Female,South,Mumbai,P7737,Tablet,Accessories,Lenovo,1,27794,39341,15,Cash,Small Business,Cancelled,Divya,27794,-11547,-0.42,2026.0,6.0,June,2.0,Saturday,27794.0
19207,2026-06-19,C19207,Brittany Keith,44,Male,West,Pune,P9084,Laptop,Accessories,Lenovo,1,48911,55020,15,Net Banking,Consumer,Returned,Raj,48911,-6109,-0.12,2026.0,6.0,June,2.0,Friday,48911.0
19208,2025-03-06,C19208,Micheal Wiggins,41,Unknown Gender,West,Pune,P6464,Keyboard,Accessories,Logitech,4,56026,11966,20,Cash,Corporate,Cancelled,Priya,224104,212138,0.95,2025.0,3.0,March,1.0,Thursday,56026.0
19209,2024-08-12,C19209,Stacy Trujillo,54,Unknown Gender,East,Chennai,P2763,Mouse,Accessories,Unknown Brand,3,9740,15933,0,Credit Card,Corporate,Cancelled,Priya,29220,13287,0.45,2024.0,8.0,August,3.0,Monday,9740.0
19210,2025-02-11,C19210,Daniel Hughes,26,Male,North,Hyderabad,P9821,Keyboard,Electronics,Lenovo,7,40619,14807,10,Net Banking,Consumer,Pending,Divya,284333,269526,0.95,2025.0,2.0,February,1.0,Tuesday,40619.0
19211,2026-06-10,C19211,John Roth,21,Male,East,Delhi,P4899,Printer,Accessories,Unknown Brand,5,27002,9677,20,Cash,Small Business,Pending,Raj,135010,125333,0.93,2026.0,6.0,June,2.0,Wednesday,27002.0
19212,2025-10-16,C19212,Lauren Powers,37,Male,East,Chennai,P9008,Mouse,Electronics,Dell,7,26973,33076,0,Cash,Small Business,Cancelled,Priya,188811,155735,0.82,2025.0,10.0,October,4.0,Thursday,26973.0
19213,2026-02-09,C19213,Dillon Holmes,51,Female,East,Mumbai,P6364,Mouse,Accessories,Logitech,8,57366,17760,15,Net Banking,Corporate,Pending,Kumar,458928,441168,0.96,2026.0,2.0,February,1.0,Monday,57366.0
19214,2025-09-01,C19214,Katherine Hendricks,31,Unknown Gender,South,Delhi,P5553,Tablet,Accessories,Unknown Brand,7,31895,27876,20,Debit Card,Small Business,Returned,Kumar,223265,195389,0.88,2025.0,9.0,September,3.0,Monday,31895.0
19215,2025-09-05,C19215,Rachel Roberson,32,Female,South,Delhi,P6533,Unknown Product,Electronics,Dell,4,42581,27433,15,UPI,Corporate,Delivered,Raj,170324,142891,0.84,2025.0,9.0,September,3.0,Friday,42581.0
19216,2026-06-11,C19216,Theresa Jackson,41,Female,North,Bangalore,P6658,Printer,Accessories,Logitech,4,49825,7004,0,Net Banking,Small Business,Pending,Divya,199300,192296,0.96,2026.0,6.0,June,2.0,Thursday,49825.0
19217,2024-11-30,C19217,Tammy Cooper,0,Female,South,Mumbai,P9596,Mouse,Electronics,Dell,3,22006,59466,20,Cash,Corporate,Delivered,Arun,66018,6552,0.1,2024.0,11.0,November,4.0,Saturday,22006.0
19218,2025-05-13,C19218,Donald Lewis,36,Unknown Gender,South,Mumbai,P2599,Laptop,Accessories,Logitech,4,62563,7022,5,Cash,Corporate,Delivered,Divya,250252,243230,0.97,2025.0,5.0,May,2.0,Tuesday,62563.0
19219,2025-07-28,C19219,Unknown Customer,51,Male,South,Chennai,P6198,Keyboard,Electronics,Logitech,5,22139,45920,0,Net Banking,Small Business,Delivered,Raj,110695,64775,0.59,2025.0,7.0,July,3.0,Monday,22139.0
19220,2026-03-22,C19220,Regina Webb,39,Male,East,Chennai,P8031,Laptop,Electronics,Samsung,8,55303,51312,10,UPI,Corporate,Returned,Priya,442424,391112,0.88,2026.0,3.0,March,1.0,Sunday,55303.0
19221,2026-06-13,C19221,Daniel Hayes,35,Female,North,Delhi,P5248,Laptop,Accessories,Apple,5,70381,42519,10,Debit Card,Small Business,Returned,Kumar,351905,309386,0.88,2026.0,6.0,June,2.0,Saturday,70381.0
19222,2025-05-02,C19222,Heather Thomas,42,Male,East,Mumbai,P6082,Mouse,Accessories,Apple,3,35562,36342,15,UPI,Small Business,Returned,Priya,106686,70344,0.66,2025.0,5.0,May,2.0,Friday,35562.0
19223,2026-01-24,C19223,Sandra Perry,41,Male,East,Hyderabad,P6713,Mouse,Accessories,Dell,3,43053,21703,10,Cash,Small Business,Pending,Divya,129159,107456,0.83,2026.0,1.0,January,1.0,Saturday,43053.0
19224,2024-08-10,C19224,Anthony Clements,57,Female,South,Chennai,P8073,Monitor,Electronics,Logitech,5,61351,22686,5,Cash,Consumer,Returned,Priya,306755,284069,0.93,2024.0,8.0,August,3.0,Saturday,61351.0
19225,2025-11-12,C19225,Stephanie Lee,54,Male,West,Bangalore,P1904,Tablet,Accessories,Lenovo,4,35271,7919,0,Credit Card,Corporate,Pending,Kumar,141084,133165,0.94,2025.0,11.0,November,4.0,Wednesday,35271.0
19226,2025-04-06,C19226,Emma Horne,22,Female,East,Delhi,P8202,Monitor,Electronics,Logitech,2,59180,15998,10,Cash,Small Business,Returned,Kumar,118360,102362,0.86,2025.0,4.0,April,2.0,Sunday,59180.0
19227,2026-03-12,C19227,Sharon Garrett,40,Male,West,Chennai,P8920,Printer,Accessories,Logitech,9,44686,48930,5,UPI,Consumer,Cancelled,Priya,402174,353244,0.88,2026.0,3.0,March,1.0,Thursday,44686.0
19228,2024-07-06,C19228,Jeremy Norman,58,Unknown Gender,North,Unknown City,P6364,Mobile,Accessories,Logitech,1,44111,4271,0,Cash,Small Business,Cancelled,Priya,44111,39840,0.9,2024.0,7.0,July,3.0,Saturday,44111.0
19229,2024-07-07,C19229,Patrick Martin,35,Female,West,Hyderabad,P5363,Keyboard,Accessories,Dell,7,1849,46174,0,Net Banking,Small Business,Delivered,Arun,12943,-33231,-2.57,2024.0,7.0,July,3.0,Sunday,1849.0
19230,2025-03-16,C19230,Troy Riggs,37,Male,East,Mumbai,P5808,Tablet,Electronics,Samsung,2,66962,22198,20,Cash,Consumer,Delivered,Arun,133924,111726,0.83,2025.0,3.0,March,1.0,Sunday,66962.0
19231,2025-08-22,C19231,Mark Bailey,22,Male,North,delhi,P3896,Laptop,Accessories,Lenovo,5,28140,24969,5,Debit Card,Corporate,Cancelled,Arun,140700,115731,0.82,2025.0,8.0,August,3.0,Friday,28140.0
19232,2024-10-07,C19232,Shaun Wilson,26,Male,North,Delhi,P9874,Tablet,Accessories,Lenovo,3,30866,21687,20,Net Banking,Consumer,Pending,Divya,92598,70911,0.77,2024.0,10.0,October,4.0,Monday,30866.0
19233,2026-04-26,C19233,Mrs. Kimberly Choi,41,Male,West,Chennai,P3649,Mobile,Accessories,Lenovo,1,71332,32241,10,UPI,Consumer,Cancelled,Arun,71332,39091,0.55,2026.0,4.0,April,2.0,Sunday,71332.0
19234,2025-01-06,C19234,Susan Moore,23,Female,East,Hyderabad,P2988,Monitor,Accessories,Samsung,2,77923,11654,0,UPI,Small Business,Pending,Raj,155846,144192,0.93,2025.0,1.0,January,1.0,Monday,77923.0
19235,2026-04-14,C19235,Crystal Gonzalez,41,Male,East,Bangalore,P6505,Mouse,Electronics,Lenovo,1,79131,50800,20,Credit Card,Corporate,Returned,Raj,79131,28331,0.36,2026.0,4.0,April,2.0,Tuesday,79131.0
19236,2024-08-27,C19236,Colin Black,50,Female,North,Hyderabad,P5301,Tablet,Accessories,Apple,2,21130,26914,10,Debit Card,Corporate,Delivered,Divya,42260,15346,0.36,2024.0,8.0,August,3.0,Tuesday,21130.0
19237,2026-03-14,C19237,Joshua Wheeler,43,Female,East,Delhi,P9804,Printer,Accessories,Samsung,4,17448,22769,15,Credit Card,Consumer,Returned,Divya,69792,47023,0.67,2026.0,3.0,March,1.0,Saturday,17448.0
19238,2025-05-11,C19238,Jennifer Martin,48,Female,East,Chennai,P9682,Keyboard,Accessories,HP,4,73377,11221,5,Net Banking,Corporate,Cancelled,Arun,293508,282287,0.96,2025.0,5.0,May,2.0,Sunday,73377.0
19239,2024-11-25,C19239,Kevin Sharp,46,Male,West,Hyderabad,P8158,Tablet,Accessories,Logitech,2,24933,8137,20,Debit Card,Corporate,Delivered,Raj,49866,41729,0.84,2024.0,11.0,November,4.0,Monday,24933.0
19240,2025-01-22,C19240,Jessica Suarez,150,Male,North,Bangalore,P3151,Keyboard,Electronics,HP,3,79347,36661,5,Debit Card,Corporate,Cancelled,Divya,238041,201380,0.85,2025.0,1.0,January,1.0,Wednesday,79347.0
19241,2025-02-12,C19241,George Wong,58,Female,North,Bangalore,P4836,  Printer  ,Accessories,Apple,8,62568,57316,5,Debit Card,Corporate,Cancelled,Raj,500544,443228,0.89,2025.0,2.0,February,1.0,Wednesday,62568.0
19242,2026-01-30,C19242,Anthony Farley,39,Male,East,Delhi,P7280,Printer,Electronics,Samsung,5,37104,39505,5,Credit Card,Consumer,Pending,Raj,185520,146015,0.79,2026.0,1.0,January,1.0,Friday,37104.0
19243,2026-02-18,C19243,Rebecca Baker,28,Female,North,Chennai,P1847,Printer,Electronics,Samsung,8,74415,7544,10,Credit Card,Consumer,Pending,Arun,595320,587776,0.99,2026.0,2.0,February,1.0,Wednesday,74415.0
19244,2024-07-14,C19244,George Parker,26,Male,North,Delhi,P8148,Laptop,Electronics,Dell,1,62663,34836,20,Cash,Consumer,Cancelled,Arun,62663,27827,0.44,2024.0,7.0,July,3.0,Sunday,62663.0
19245,2025-07-01,C19245,Unknown Customer,33,Unknown Gender,South,Bangalore,P3357,Laptop,Accessories,Unknown Brand,8,60871,22249,0,Credit Card,Consumer,Returned,Kumar,486968,464719,0.95,2025.0,7.0,July,3.0,Tuesday,60871.0
19246,2026-04-06,C19246,Nicholas Pena,56,Female,West,Mumbai,P3369,Monitor,Electronics,Samsung,9,45422,23669,15,Cash,Corporate,Delivered,Divya,408798,385129,0.94,2026.0,4.0,April,2.0,Monday,45422.0
19247,2024-11-15,C19247,Catherine Robinson,58,Female,South,Mumbai,P1589,Printer,Accessories,Lenovo,5,39888,2673,20,Credit Card,Small Business,Delivered,Divya,199440,196767,0.99,2024.0,11.0,November,4.0,Friday,39888.0
19248,2026-06-18,C19248,Austin Young,23,Male,South,Unknown City,P2541,Mobile,Accessories,HP,7,59134,56136,20,UPI,Corporate,Cancelled,Priya,413938,357802,0.86,2026.0,6.0,June,2.0,Thursday,59134.0
19249,2024-11-30,C19249,Crystal Howell,20,Male,East,Mumbai,P1460,Printer,Accessories,Samsung,7,67519,7209,20,Net Banking,Corporate,Pending,Priya,472633,465424,0.98,2024.0,11.0,November,4.0,Saturday,67519.0
19250,2025-05-21,C19250,Robert Garcia,34,Female,North,Hyderabad,P8616,Tablet,Electronics,Apple,1,78907,18861,5,Debit Card,Consumer,Delivered,Divya,78907,60046,0.76,2025.0,5.0,May,2.0,Wednesday,78907.0
19251,2026-03-27,C19251,Donna Reyes,24,Male,West,Delhi,P5048,Monitor,Accessories,Samsung,5,71098,51509,5,Credit Card,Consumer,Returned,Priya,355490,303981,0.86,2026.0,3.0,March,1.0,Friday,71098.0
19252,2025-01-04,C19252,Justin Garner,43,Female,South,Hyderabad,P5697,Keyboard,Accessories,Logitech,8,73623,15201,0,Cash,Consumer,Delivered,Arun,588984,573783,0.97,2025.0,1.0,January,1.0,Saturday,73623.0
19253,2026-04-15,C19253,Nicole Garrett,52,Female,North,Mumbai,P5031,Printer,Accessories,Dell,9,17343,6428,10,Net Banking,Corporate,Returned,Kumar,156087,149659,0.96,2026.0,4.0,April,2.0,Wednesday,17343.0
19254,2025-02-27,C19254,Amber Daniels,34,Female,South,Bangalore,P7709,Unknown Product,Accessories,Logitech,8,24449,39420,15,Cash,Corporate,Pending,Kumar,195592,156172,0.8,2025.0,2.0,February,1.0,Thursday,24449.0
19255,2026-03-12,C19255,Matthew Hicks,21,Female,South,Chennai,P8707,Monitor,Accessories,Dell,3,58278,30397,20,Credit Card,Corporate,Cancelled,Kumar,174834,144437,0.83,2026.0,3.0,March,1.0,Thursday,58278.0
19256,2025-12-06,C19256,Sean Wallace,37,Female,West,Hyderabad,P2706,Keyboard,Electronics,Lenovo,9,52741,473,20,Cash,Small Business,Delivered,Divya,474669,474196,1.0,2025.0,12.0,December,4.0,Saturday,52741.0
19257,2026-02-26,C19257,Unknown Customer,35,Male,North,Mumbai,P3453,Mouse,Accessories,HP,6,2830100,36091,15,Net Banking,Corporate,Pending,Kumar,16980600,16944509,1.0,2026.0,2.0,February,1.0,Thursday,2830100.0
19258,2026-02-07,C19258,Laura Flores,40,Male,West,Chennai,P4482,Mobile,Electronics,Dell,1,59970,40341,15,UPI,Small Business,Delivered,Priya,59970,19629,0.33,2026.0,2.0,February,1.0,Saturday,59970.0
19259,2024-09-02,C19259,Wendy Green,36,Female,South,Delhi,P2127,Mobile,Accessories,Samsung,7,12764,43581,10,Debit Card,Small Business,Delivered,Arun,89348,45767,0.51,2024.0,9.0,September,3.0,Monday,12764.0
19260,2024-10-16,C19260,Janet Lamb,55,Male,West,Hyderabad,P7519,Mobile,Electronics,Lenovo,8,47859,29610,15,Net Banking,Small Business,Returned,Divya,382872,353262,0.92,2024.0,10.0,October,4.0,Wednesday,47859.0
19261,2024-09-25,C19261,Andrea Bailey,39,Female,West,Bangalore,P6918,Keyboard,Electronics,Apple,1,43349,35645,10,UPI,Corporate,Delivered,Kumar,43349,7704,0.18,2024.0,9.0,September,3.0,Wednesday,43349.0
19262,2026-02-11,C19262,Ariel Baldwin,43,Female,West,Hyderabad,P5822,Mobile,Electronics,Logitech,7,45298,59997,5,Net Banking,Small Business,Returned,Arun,317086,257089,0.81,2026.0,2.0,February,1.0,Wednesday,45298.0
19263,2025-05-17,C19263,Unknown Customer,29,Female,North,Hyderabad,P3718,Printer,Electronics,Dell,1,20270,35203,5,Cash,Small Business,Pending,Raj,20270,-14933,-0.74,2025.0,5.0,May,2.0,Saturday,20270.0
19264,2024-07-12,C19264,Brian Ramirez,46,Female,North,Chennai,P1495,Keyboard,Accessories,Logitech,4,23415,6847,20,Net Banking,Small Business,Cancelled,Raj,93660,86813,0.93,2024.0,7.0,July,3.0,Friday,23415.0
19265,2026-05-28,C19265,Monica Walsh,49,Male,South,Hyderabad,P1773,Mobile,Electronics,HP,1,33129,12083,15,Credit Card,Small Business,Pending,Divya,33129,21046,0.64,2026.0,5.0,May,2.0,Thursday,33129.0
19266,2026-02-11,C19266,Unknown Customer,41,Female,East,Mumbai,P7384,Printer,Electronics,Samsung,9,40499,37280,0,UPI,Corporate,Pending,Priya,364491,327211,0.9,2026.0,2.0,February,1.0,Wednesday,40499.0
19267,2025-02-15,C19267,Frank Crawford,34,Male,South,Chennai,P8421,Monitor,Electronics,Lenovo,8,64658,18920,15,Cash,Corporate,Returned,Arun,517264,498344,0.96,2025.0,2.0,February,1.0,Saturday,64658.0
19268,2024-08-12,C19268,Roberto Bond,57,Male,South,bangalore,P9450,Printer,Electronics,Logitech,9,60589,21578,10,Net Banking,Small Business,Returned,Divya,545301,523723,0.96,2024.0,8.0,August,3.0,Monday,60589.0
19269,2026-02-23,C19269,Eric Harrington,31,Male,South,Mumbai,P4112,Keyboard,Electronics,HP,7,6379,14273,20,UPI,Consumer,Cancelled,Divya,44653,30380,0.68,2026.0,2.0,February,1.0,Monday,6379.0
